price
95.0
197.3
130.0
181.5
29.8
73.0
56.27
69.0
45.0
75.0
69.8
121.936825872994
78.65
400.0
125.0
229.0
40.41
101.94
172.5
33.2
125.0
125.0
125.0
31.75
39.5
64.0
33.8
58.95
33.25
61.8491765262698
44.27
45.9
239.2
68.9
164.0
32.85
40.95
69.5803235920536
110.0
49.75
51.0
59.9
290.7
37.7
146.95
68.9
70.5
64.0
168.0
173.95
65.0
67.6
53.95
42.95
127.23
47.3
169.4
121.838963251908
34.8
55.35
75.95
48.7
118.89
92.8716274104906
290.4
31.8
149.5
35.85
82.95
59.0
37.7
42.75
175.57
61.64
30.7
56.5
207.11
110.5
55.95
170.0
107.9
69.9
49.5
176.98
90.0
65.0
95.0
39.0
193.0
174.91
312.0
52.9
40.9
157.95
77.5
116.0
75.0
80.98
64.5
118.5
64.0
95.0
125.97
26.5
54.01
104.9
170.5
315.0
34.9
51.5
112.26
71.85
38.9
54.09
67.9
80.95
114.5
50.34
57.96
73.62
144.78
90.0
89.95
92.8
48.9
70.55
110.0
139.3
59.8
75.0
57.0
253.47
298.0
73.6
58.0
54.0
78.38
228.63
228.9
81.3
165.0
54.9
131.85
148.39
39.0
67.1
199.45
52.0
34.9
75.81
84.36
47.95
391.65
32.5
198.0
40.33
302.5
62.0
49.1
75.0
200.13
113.0
68.4059721390231
37.5
165.0
415.0
74.0
192.16
59.82
164.9
94.9
199.0
85.95
125.05
85.55
317.75
35.0
274.95
82.55
63.9
29.95
312.6
58.95
99.35
49.5
234.98
78.5
56.95
40.0
100.0
79.9
63.5
38.9
154.5
374.66
143.51
59.95
467.65
65.5
88.5
25.92
95.0
559.02
115.85
976.83
266.81
26.9
89.66
64.3
190.0
141.2
32.0
61.0
140.0
169.95
49.9
65.9
25.9
58.19
295.0
35.5
53.7
9.9
40.8333333333333
299.286840932831
43.6838985
1372.14
79.55
57.0
60.06
237.0
993.28
71.9
270.0
48.5
200.0
107.5
77.5
32.9
93.51
96.38
75.0
44.95
75.0
143.38
195.0
20.15
1373.66
320.0
157.0
295.0
29.95
187.91
113.2
120.0
89.9
59.25
89.0
71.3
34.5
195.0
160.81
75.04
230.0
40.0
225.0
69.0
55.14
90.0
56.5
54.9
132.95
142.0
53.25
16.9
13.45
23.0
43.5
24.7
27.4
96.0
37.52
43.95
19.6
160.0
43.5
27.75
32.5
29.45
51.526827174062
216.0
119.7
66.73
39.95
32.01
28.9
36.0
105.12
52.5
33.31
73.65
33.95
74.0
169.0
24.8
140.840866321332
175.5
37.57
26.24
28.5
178.0
78.65
125.0
35.9
35.7
33.0
60.95
21.95
82.5
109.9
33.5
38.95
34.9
37.8
59.9
38.7
90.0
69.79
59.9
27.39
93.0
73.57
49.67
91.57
90.0
69.95
190.0
140.0
35.75
52.5
95.0
45.15
58.2142247461506
42.7
28.7315367295517
32.65
43.86
36.9
54.83
55.33
26.9
20.9
30.73
49.9
52.0
90.0
26.63
32.5811870756681
29.95
34.9
43.9
65.0
35.9
210.5
55.95
92.8716274104906
65.4
45.890156
304.0
47.5
29.9
40.45
49.65
57.11
141.0
133.75
67.9
75.92
47.52
29.9
19.99
59.25
73.9
39.35
40.3
42.75
149.5
76.5
113.2
26.9
249.8
29.95
33.0
37.0
37.13
50.9
51.95
49.2
35.2
87.3
45.95
64.99
350.03
69.9
36.95
154.37
43.85
77.98
91.43
195.0
125.84
69.0
17.49
44.41
149.0
73.6
82.75
78.38
59.95
80.95
95.9
75.0
58.95
125.0
64.0
78.9
35.5
42.35
28.95
495.0
63.95
99.0
379.0
56.95
65.34
22.35
79.95
78.49
49.9
35.5
34.9
50.76
29.95
36.75
100.0
25.0
52.0
34.25
35.4
32.15
62.75
58.3
58.9
59.0
42.95
43.95
41.9188925
91.03
25.1
104.0
295.3
79.9
71.95
57.9
465.0
116.0
158.88
165.85
101.01
56.95
48.69
56.0
217.2
89.9
48.9
145.0
54.5
42.0
59.75
49.95
36.0
95.0
51.05
52.9
17.5
419.85
33.03
189.0
39.22
19.5
44.0
101.1
36.95
225.0
77.0
69.0
90.0
50.0
125.97
87.9
69.0
64.0
57.9
143.51
54.05
102.0
95.0
340.0
28.9
84.55
940.0
152.6
32.45
34.9
35.0
24.9
53.9
21.38
385.0
53.4
14.65
54.9
62.02
26.85
126.5
35.9
64.35
115.2
140.0
167.0
33.9
45.95
44.0
31.94
32.49
36.75
26.84
36.9
59.95
241.4
27.6
37.98
32.23
123.76
34.55
155.0
68.0
59.9
112.0
14.18
106.0
105.8121097
31.5
42.12
21.5
75.0
53.9
30.86
235.95
38.5
56.75
59.9
122.667917
34.56
65.9
59.75
509.25
158.88
37.66
60.73
49.6
43.5
225.0
89.97
37.9
18.9
53.8
55.25
44.9
32.9
82.5
33.78
34.9
367.39
104.5
74.55
119.0
31.9239296995019
27.35
33.0
280.0
140.0
32.0
91.5
52.95
35.15
23.0
37.9
119.95
42.9
39.9
50.0
209.31
165.0
97.0
26.5
32.5
194.0
74.95
28.9
18.99
19.95
38.66
180.0
75.5
7.89
18.0
17.9
15.4438025
33.55
19.8
145.0
189.99
59.9
29.9
33.8
39.9
119.35
60.0
40.0
34.75
24.0
59.9
245.25
109.76
59.9
130.5
61.5
33.23
38.5
38.12
65.0
41.0
74.5
26.0
39.75
29.89
38.0
132.4
69.0
16.25
39.95
138.0
35.4
20.95
39.99
159.8
139.63
19.97
75.8
52.5
20.95
51.95
35.48
28.0
239.5
60.61
35.35
89.9
74.56
33.4
29.25
15.84
173.0
34.5
21.88
27.9
54.9
31.99
24.9
11.5
140.0
95.0
40.2
26.45
7.9
29.95
59.9
115.9
33.0
72.0
13.95
195.99
46.0
24.38
20.0
17.48
37.9
79.75
24.95
29.9
29.13
33.9
28.0
27.29
65.9
33.66
190.0
55.0
26.9
36.9
25.95
34.5
47.9
36.94
75.0
24.9
58.0
32.55
26.9
63.34
37.9
46.95
39.22
18.5
74.0
35.0
26.7597646010531
32.7
49.0
38.0
33.59
94.95
36.91
30.67
86.15
32.9
17.07
19.45
39.9
28.65
33.82
67.95
60.95
35.01
69.95
28.18
34.22
49.75
33.95
21.5
80.0
36.0
25.45
17.16
116.9
39.5
40.0
39.78
39.98
69.9
77.7
95.0
24.9
25.9
22.5
50.0
57.8
21.24
70.0
15.75
26.0
25.8208254922442
62.95
17.15
33.9
80.0
80.0
16.9
40.92
95.0
58.9
30.887605
67.5
67.45
16.5
30.71
25.25
41.95
38.3
19.95
59.87
63.5
46.88
95.0
99.9
47.01
15.9
21.15
49.9
23.83
40.0
33.0
67.82
48.34
99.9
54.9
116.05
48.75
98.0
272.0
40.45
81.35
206.91
42.0
34.9
53.95
56.7603202298046
62.74
107.0
32.33
28.85
160.0
26.9
21.3
42.0
30.5
160.0
21.02
22.8
36.57
85.0
110.0
53.5
35.95
16.25
498.614195
25.95
29.0132184621944
40.5
35.85
38.4
20.65
39.53
25.31
53.95
27.0
26.5
27.9
189.45
63.95
12.9
107.74
162.5
33.6
16.9
84.9
30.9
19.9
24.3677926503816
18.88
30.3
42.35
64.5
49.61
145.0
21.5
55.0
27.9
28.5
25.65
43.95
60.45
30.3
62.5
57.49
127.2
182.0
34.25
15.9
37.35
259.0
20.5
24.0
80.0
59.55
50.67
91.0
88.0
70.89
59.9
32.9
21.4
64.0
47.0
60.25
15.9
32.0
62.5
24.5
110.0
82.0
55.0
36.5
114.6
130.0
33.5
62.8
92.24
36.111307180686
56.92
117.3
41.9
32.9
23.5
48.5
28.38
64.75
19.9
33.95
28.9
56.89
30.9166666666667
39.9
65.0
146.05
44.05
62.56
9.8840336
46.16
48.537665
97.5
42.0
75.0
85.0
52.8
20.4
26.2902950466486
19.9
17.95
130.5
39.0
34.9
28.5
25.89
27.5
35.9
63.53
112.76
18.95
40.95
39.75
23.44
133.34
35.0
57.5
23.95
77.9
97.35
84.95
53.9
12.19
43.95
85.4
23.43
43.24
35.0
54.52
24.0
176.5
23.5
28.0
73.9
100.0
62.9
265.0
49.0
30.75
50.0
32.18
33.5
92.24
52.95
33.15
24.51
135.95
46.9
19.8
39.51
119.95
249.0
95.25
24.95
36.91
158.88
90.6
24.9
18.35
65.25
23.95
148.65
37.49
33.95
118.0
34.9
150.0
64.8
35.15
145.0
26.9
42.9
215.34
54.5
21.4
217.8
23.22
51.2
38.0
67.9
32.9
45.0
260.0
69.0
98.0
348.85
27.9
15.0
155.0
36.93
52.0
31.5
654.31
75.0
113.72
27.45
69.9
40.5
39.95
55.45
177.45
11.91
54.95
25.88
34.85
37.0
75.0
47.45
22.8
199.0
59.9
120.13
47.0
84.9
78.95
9.99
31.5
29.95
32.0
25.95
21.5
23.3863295
43.8
75.5
29.9
24.0
150.0
29.4
170.0
93.26
75.95
23.77
42.5
75.0
68.99
21.95
13.237545
23.5
49.95
348.85
28.6
21.3
44.95
36.3
32.0
39.712635
17.9
39.9
140.0
249.95
28.83
196.29
28.4
14.5
260.0
36.9
38.0
137.75
79.9
24.5
68.55
81.35
121.5
79.98
60.0
13.99
195.52
68.0
16.9
27.5
29.25
75.0
23.9
34.9
532.0
95.0
44.1
18.9
35.35
270.0
34.95
348.85
14.9
39.7
75.5
189.9
21.01
23.9
12.8
39.95
22.35
27.25
16.99
55.0
21.5
106.92
37.065126
38.5
43.5
36.5
213.5
21.89
21.9
33.0
38.0
17.75
52.5
48.91
58.25
24.9
67.95
74.9
119.0
51.45
56.27
11.65
32.9
197.0
14.71
53.55
18.9
31.9
55.5
40.75
22.9
76.87
79.98
35.0
20.95
243.8
80.0
60.4
65.9
10.2
47.95
27.7
11.94
45.0
13.45
180.0
29.0
65.0
21.6
46.5
37.9
35.5
27.9
32.46
15.56
36.85
23.9
38.0
101.01
29.38
44.9
12.0
65.22
6.26
40.55
26.1
73.95
48.9
76.17
120.0
39.5
19.03
230.0
110.0
310.0
28.7550102072719
39.9
34.65
211.92
43.9
25.9
35.0
160.0
32.0
74.9
30.0
39.55
45.0
47.7
14.9
46.45
15.45
31.75
110.0
18.5
19.8563175
23.1
97.07
8.57
67.95
37.9
68.0
39.89
68.9
35.0
32.5
16.9
23.6
46.95
36.9
48.81
33.5
8.9
4.99
15.9
23.7
23.0
19.5
21.2
27.0
33.0
16.14
37.95
17.02
49.85
14.95
9.76
19.16
15.8
19.8333333333333
21.0
12.29
23.75
15.83
15.45
24.85
20.95
28.43
22.58
58.26
20.95
48.4
24.75
55.47
28.4
27.6
24.76
24.6
22.5
124.5
19.99
11.8
23.74
30.35
38.84
21.5
29.95
59.0
98.9
59.9
19.94
23.52
33.3733333333333
34.5
21.6
11.2
32.0010770950795
39.5
33.59
29.15
28.75
16.88
25.71
18.87
17.04
18.9
55.75
37.9
39.0
16.49
11.66
26.9
22.95
31.95
77.22
85.9
20.99
51.19
32.25
39.0
56.26
23.4
11.35
37.5
40.76
21.9
161.0
34.41
16.95
52.5
19.53
30.0
35.63
25.5
19.38
20.9
18.5
23.0
38.37
25.5
35.0
30.0
18.95
8.95
25.35
18.5
36.0
85.8
19.25
37.5
19.4
29.5
15.95
18.4
59.95
15.88
26.95
25.0
32.16
60.0
55.0
86.95
20.0
6.99
29.93
17.84
34.5
55.0
21.85
21.8
20.5
17.25
35.09
24.9
20.4532878069468
24.8
16.767557
17.7
54.0
16.2
19.9
25.35
17.75
18.9
25.9
18.25
23.89
36.9
33.9
14.6
139.9
20.9
48.0
39.5
24.5
33.5
36.97
26.3
21.5
28.95
126.2
11.9
37.9
65.0
21.65
22.95
14.8
18.46
16.45
16.9
21.7
13.95
32.0
29.15
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
64.5
31.63
73.0
17.5
18.9
23.95
28.3
45.0
17.9
16.78
13.58
37.9
51.35
22.99
7.1
77.36
28.53
27.89
48.96
61.94
19.98
16.76
24.45
